%
% ARFF data file, generated by KNIME
%
% Date: Sun Nov 02 17:08:25 CET 2014
% User: Ale
%

@RELATION DataTable
@ATTRIBUTE UserId	INTEGER
@ATTRIBUTE Gender	{M,F}
@ATTRIBUTE Age	INTEGER
@ATTRIBUTE Occupation	INTEGER

@DATA
4712,M,50,0
4713,M,25,20
4714,M,25,12
4715,M,35,19
4716,M,25,12
4717,M,18,4
4718,M,25,17
4719,F,25,14
4720,M,25,14
4721,M,18,15
4722,M,35,3
4723,M,25,19
4724,M,25,7
4725,F,50,4
4726,F,50,1
4727,F,25,0
4728,F,35,20
4729,M,25,7
4730,M,35,0
4731,M,35,7
4732,M,18,0
4733,M,25,7
4734,F,56,1
4735,M,25,0
4736,F,56,0
4737,M,45,8
4738,M,50,16
4739,M,25,20
4740,F,25,20
4741,F,25,0
4742,M,50,6
4743,M,18,4
4744,F,25,1
4745,F,50,2
4746,M,50,6
4747,M,45,17
4748,M,56,7
4749,F,18,4
4750,M,25,1
4751,M,18,17
4752,M,18,12
4753,M,25,4
4754,M,1,10
4755,M,50,16
4756,M,25,0
4757,M,25,12
4758,M,50,1
4759,F,25,1
4760,M,1,0
4761,M,25,15
4762,M,25,0
4763,F,35,15
4764,M,18,4
4765,F,25,12
4766,M,35,7
4767,M,25,14
4768,M,18,4
4769,F,50,1
4770,F,45,1
4771,M,25,16
4772,M,25,0
4773,F,18,20
4774,F,35,1
4775,M,18,4
4776,F,18,0
4777,M,25,7
4778,M,25,0
4779,F,56,13
4780,F,45,9
4781,F,45,1
4782,M,25,4
4783,M,25,0
4784,M,25,0
4785,F,25,2
4786,M,25,7
4787,M,25,0
4788,M,50,14
4789,M,25,1
4790,M,25,7
4791,F,45,20
4792,M,25,12
4793,F,35,1
4794,M,25,1
4795,M,25,7
4796,M,35,2
4797,M,25,0
4798,F,25,7
4799,F,18,4
4800,F,35,1
4801,M,35,0
4802,M,45,7
4803,M,35,0
4804,M,25,17
4805,M,50,16
4806,M,56,12
4807,F,35,1
4808,M,35,15
4809,F,56,0
4810,F,25,0
4811,F,25,0
4812,F,35,9
4813,M,25,4
4814,M,1,0
4815,M,18,12
4816,F,25,20
4817,M,25,0
4818,M,45,14
4819,F,35,14
4820,M,1,10
4821,M,56,7
4822,M,18,4
4823,M,50,16
4824,M,25,7
4825,M,35,14
4826,M,25,20
4827,M,25,17
4828,M,25,12
4829,F,45,6
4830,M,25,16
4831,M,25,0
4832,M,25,0
4833,M,35,1
4834,M,35,2
4835,M,25,12
4836,M,35,14
4837,F,25,7
4838,F,25,12
4839,M,18,1
4840,M,45,0
4841,F,35,20
4842,M,35,12
4843,M,1,14
4844,M,35,16
4845,F,25,5
4846,M,25,7
4847,M,50,18
4848,M,35,0
4849,M,18,4
4850,M,25,12
4851,M,25,15
4852,F,18,0
4853,M,25,12
4854,M,18,11
4855,M,25,12
4856,M,18,15
4857,M,18,4
4858,M,18,1
4859,M,25,17
4860,M,25,4
4861,M,25,0
4862,M,35,7
4863,M,18,4
4864,M,50,20
4865,F,35,20
4866,M,18,4
4867,M,18,4
4868,M,25,15
4869,M,18,14
4870,M,18,4
4871,M,56,0
4872,F,18,4
4873,M,25,15
4874,F,18,4
4875,M,56,2
4876,M,50,20
4877,M,45,13
4878,M,35,7
4879,M,18,17
4880,M,35,19
4881,M,18,4
4882,M,18,4
4883,F,35,0
4884,M,45,0
4885,F,45,7
4886,F,18,4
4887,M,50,17
4888,F,35,0
4889,M,25,2
4890,F,25,14
4891,M,25,4
4892,M,50,1
4893,M,25,2
4894,F,45,12
4895,M,50,16
4896,M,45,7
4897,M,35,11
4898,M,25,12
4899,F,25,1
4900,M,18,4
4901,M,25,4
4902,M,50,7
4903,F,18,4
4904,M,50,14
4905,F,50,0
4906,F,35,6
4907,F,18,4
4908,M,18,0
4909,M,25,1
4910,M,25,4
4911,M,50,7
4912,M,25,5
4913,M,18,5
4914,M,35,5
4915,M,18,20
4916,F,35,4
4917,M,18,4
4918,M,45,17
4919,M,25,7
4920,M,18,4
4921,M,45,20
4922,M,35,6
4923,M,35,12
4924,M,18,7
4925,M,25,6
4926,M,50,11
4927,M,25,14
4928,M,18,12
4929,M,56,13
4930,M,50,17
4931,M,25,7
4932,M,50,17
4933,F,25,0
4934,F,50,13
4935,M,18,14
4936,M,18,4
4937,M,25,12
4938,F,25,6
4939,M,1,10
4940,M,35,12
4941,M,25,11
4942,M,56,17
4943,F,35,17
4944,M,25,17
4945,M,56,0
4946,M,45,16
4947,M,25,1
4948,M,25,17
4949,M,25,11
4950,M,25,12
4951,M,25,4
4952,M,25,17
4953,M,35,20
4954,F,18,1
4955,M,56,13
4956,M,25,17
4957,M,50,1
4958,M,18,12
4959,F,25,15
4960,F,25,1
4961,M,25,15
4962,F,25,9
4963,M,25,4
4964,M,50,16
4965,M,25,12
4966,M,18,14
4967,M,25,2
4968,F,25,2
4969,M,50,7
4970,M,25,2
4971,M,45,17
4972,M,35,12
4973,F,25,14
4974,M,18,11
4975,M,50,7
4976,F,35,7
4977,M,25,14
4978,M,35,7
4979,M,18,4
4980,M,35,17
4981,M,35,7
4982,M,25,14
4983,M,25,7
4984,F,50,1
4985,M,35,7
4986,F,35,12
4987,F,25,4
4988,M,35,18
4989,M,50,3
4990,M,35,0
4991,F,45,7
4992,M,25,17
4993,F,35,1
4994,F,25,4
4995,F,50,0
4996,F,50,3
4997,M,25,14
4998,F,35,0
4999,F,18,0
5000,M,18,17
5001,M,50,13
5002,M,35,7
5003,M,18,4
5004,M,35,15
5005,M,25,7
5006,M,25,4
5007,F,25,1
5008,F,25,1
5009,M,35,12
5010,F,35,0
5011,M,25,0
5012,M,18,17
5013,M,25,17
5014,F,35,1
5015,M,35,1
5016,F,18,4
5017,M,25,4
5018,M,18,2
5019,M,50,14
5020,M,45,14
5021,M,56,17
5022,F,25,4
5023,M,1,10
5024,F,18,0
5025,M,45,7
5026,M,18,19
5027,F,25,4
5028,M,25,4
5029,F,25,0
5030,M,45,0
5031,M,35,7
5032,M,25,17
5033,M,18,4
5034,M,18,20
5035,M,25,2
5036,M,45,7
5037,M,25,11
5038,F,18,4
5039,M,35,17
5040,M,45,16
5041,F,45,7
5042,M,50,14
5043,M,18,10
5044,F,45,9
5045,M,35,7
5046,F,18,20
5047,F,25,1
5048,F,50,1
5049,M,18,17
5050,M,45,1
5051,F,45,15
5052,F,18,6
5053,F,35,0
5054,M,50,17
5055,M,25,17
5056,F,25,1
5057,M,25,7
5058,M,25,6
5059,M,18,12
5060,M,25,1
5061,M,45,16
5062,M,35,6
5063,M,35,7
5064,M,50,7
5065,M,50,20
5066,M,56,13
5067,M,50,16
5068,F,25,14
5069,F,35,17
5070,F,25,11
5071,F,25,1
5072,M,18,0
5073,F,25,4
5074,F,35,5
5075,M,25,5
5076,M,18,0
5077,M,45,1
5078,M,18,4
5079,F,25,6
5080,M,50,13
5081,M,45,16
5082,M,35,6
5083,M,35,0
5084,F,35,9
5085,M,25,17
5086,F,25,7
5087,F,1,10
5088,F,35,1
5089,M,50,17
5090,M,25,1
5091,M,45,7
5092,M,25,20
5093,M,25,17
5094,M,18,4
5095,M,25,4
5096,M,35,20
5097,M,25,0
5098,M,45,15
5099,F,35,7
5100,F,50,1
5101,M,45,12
5102,M,25,12
5103,F,18,4
5104,M,45,3
5105,M,45,7
5106,F,18,4
5107,M,25,7
5108,M,18,4
5109,F,18,9
5110,M,45,0
5111,M,25,12
5112,M,25,1
5113,M,25,11
5114,F,25,1
5115,M,25,6
5116,M,18,7
5117,M,25,7
5118,M,56,13
5119,M,25,2
5120,F,25,7
5121,M,25,17
5122,M,56,1
5123,M,1,10
5124,M,56,7
5125,M,35,17
5126,F,18,1
5127,M,56,11
5128,F,25,17
5129,M,18,17
5130,M,18,4
5131,F,45,17
5132,F,45,9
5133,M,35,6
5134,F,18,1
5135,M,50,17
5136,F,50,3
5137,M,25,7
5138,M,50,13
5139,M,50,16
5140,M,18,2
5141,M,25,17
5142,M,1,10
5143,F,1,19
5144,M,1,10
5145,M,18,17
5146,F,18,4
5147,M,25,2
5148,M,18,4
5149,M,18,4
5150,F,1,2
5151,F,35,3
5152,F,25,7
5153,M,25,7
5154,M,18,12
5155,F,25,5
5156,M,50,12
5157,M,25,17
5158,M,56,2
5159,F,35,1
5160,M,35,17
5161,M,18,4
5162,M,35,0
5163,M,50,6
5164,M,35,17
5165,M,25,14
5166,F,25,17
5167,M,25,2
5168,M,18,10
5169,M,35,14
5170,M,35,6
5171,M,1,10
5172,M,35,17
5173,F,35,6
5174,F,25,17
5175,F,18,14
5176,M,35,1
5177,M,50,7
5178,M,25,4
5179,F,50,0
5180,M,50,0
5181,M,18,17
5182,M,25,7
5183,M,18,4
5184,M,25,15
5185,F,18,4
5186,M,45,17
5187,M,25,7
5188,M,25,14
5189,M,18,4
5190,F,1,10
5191,F,35,7
5192,M,25,17
5193,F,25,1
5194,F,25,1
5195,M,18,10
5196,M,35,14
5197,M,35,1
5198,F,45,15
5199,M,35,3
5200,M,25,20
5201,F,18,0
5202,M,18,4
5203,M,56,0
5204,M,35,18
5205,F,25,0
5206,M,35,12
5207,M,25,0
5208,M,18,4
5209,M,45,7
5210,M,18,10
5211,M,56,7
5212,F,18,4
5213,M,35,1
5214,M,1,10
5215,M,18,7
5216,M,50,0
5217,F,35,6
5218,F,45,9
5219,F,35,0
5220,M,18,4
5221,F,18,4
5222,M,35,7
5223,M,35,12
5224,F,1,10
5225,M,25,7
5226,M,18,1
5227,M,25,1
5228,F,50,16
5229,M,18,0
5230,F,25,4
5231,M,25,12
5232,F,45,6
5233,F,35,11
5234,M,45,2
5235,M,25,12
5236,F,45,14
5237,M,18,14
5238,F,1,10
5239,F,25,20
5240,M,56,0
5241,M,1,19
5242,M,25,0
5243,M,35,12
5244,F,18,1
5245,M,25,17
5246,M,18,14
5247,M,18,7
5248,M,25,6
5249,F,56,3
5250,M,45,0
5251,F,18,4
5252,M,25,4
5253,M,45,17
5254,M,25,7
5255,M,18,17
5256,F,18,0
5257,F,25,12
5258,M,18,4
5259,F,25,3
5260,M,35,0
5261,M,45,0
5262,M,45,5
5263,F,1,10
5264,F,35,17
5265,M,50,0
5266,F,45,15
5267,F,18,20
5268,M,35,2
5269,F,25,7
5270,F,25,1
5271,M,56,13
5272,M,25,1
5273,M,18,10
5274,M,50,16
5275,F,25,0
5276,M,35,7
5277,M,25,16
5278,F,25,6
5279,F,45,0
5280,M,56,1
5281,F,25,0
5282,F,25,9
5283,M,25,11
5284,M,35,8
5285,M,25,7
5286,M,1,10
5287,M,25,2
5288,F,25,17
5289,F,56,13
5290,M,35,14
5291,M,25,7
5292,F,18,4
5293,M,18,16
5294,F,18,4
5295,F,18,1
5296,F,35,2
5297,F,50,7
5298,M,25,20
5299,F,45,2
5300,M,35,2
5301,M,35,17
5302,F,35,1
5303,M,25,16
5304,M,45,6
5305,M,25,0
5306,M,25,17
5307,M,25,0
5308,M,25,7
5309,M,56,0
5310,M,25,0
5311,M,35,7
5312,M,25,6
5313,M,35,17
5314,M,35,7
5315,M,50,0
5316,F,25,7
5317,M,18,4
5318,M,45,5
5319,M,25,17
5320,M,35,0
5321,M,25,15
5322,F,45,6
5323,M,1,10
5324,F,35,20
5325,F,50,0
5326,M,25,0
5327,M,35,3
5328,M,45,6
5329,M,25,2
5330,F,18,4
5331,F,50,12
5332,M,18,11
5333,M,45,0
5334,F,18,4
5335,M,25,1
5336,F,50,20
5337,M,35,12
5338,M,35,17
5339,M,25,12
5340,M,45,11
5341,F,25,2
5342,M,45,16
5343,F,56,0
5344,F,1,10
5345,M,50,20
5346,M,35,7
5347,M,18,4
5348,M,35,7
5349,M,35,18
5350,F,35,7
5351,M,18,4
5352,M,1,10
5353,M,56,7
5354,M,18,0
5355,M,25,12
5356,M,25,4
5357,F,35,12
5358,M,25,12
5359,F,18,5
5360,F,18,1
5361,M,35,14
5362,M,1,17
5363,M,25,14
5364,M,18,4
5365,M,25,1
5366,M,35,0
5367,F,1,10
5368,M,18,16
5369,M,25,19
5370,M,18,2
5371,M,18,4
5372,M,18,4
5373,F,25,0
5374,F,18,0
5375,M,45,16
5376,F,25,3
5377,M,45,16
5378,M,25,2
5379,F,50,0
5380,M,45,14
5381,M,18,4
5382,M,50,17
5383,M,25,7
5384,M,56,13
5385,M,1,10
5386,M,25,17
5387,M,18,20
5388,F,25,3
5389,M,18,0
5390,M,1,10
5391,M,35,12
5392,M,18,7
5393,M,25,16
5394,M,50,1
5395,F,18,4
5396,M,25,17
5397,M,56,13
5398,F,18,4
5399,M,25,12
5400,M,25,17
5401,M,35,7
5402,M,25,0
5403,M,50,20
5404,F,18,4
5405,F,56,1
5406,M,35,14
5407,M,18,4
5408,F,45,2
5409,M,56,11
5410,M,18,4
5411,M,50,20
5412,M,45,0
5413,F,35,6
5414,F,35,7
5415,M,1,10
5416,M,56,0
5417,M,35,17
5418,M,18,4
5419,M,25,14
5420,F,18,4
5421,M,35,18
5422,M,25,0
5423,F,35,20
5424,M,25,0
5425,M,35,17
5426,M,56,1
5427,M,25,12
5428,M,18,4
5429,F,1,7
5430,M,18,4
5431,M,25,15
5432,F,25,7
5433,M,18,12
5434,F,35,12
5435,M,35,7
5436,M,35,9
5437,F,18,20
5438,M,35,13
5439,M,45,0
5440,M,1,0
5441,M,1,10
5442,M,25,16
5443,M,50,17
5444,M,18,14
5445,M,45,0
5446,M,25,7
5447,M,35,1
5448,F,50,16
5449,F,35,0
5450,F,25,12
5451,M,18,3
5452,F,50,7
5453,F,35,17
5454,M,25,0
5455,F,35,7
5456,M,25,7
5457,M,1,10
5458,M,25,17
5459,M,45,18
5460,F,56,6
5461,F,35,19
5462,M,25,7
5463,M,25,1
5464,M,35,0
5465,M,25,12
5466,F,1,10
5467,M,25,4
5468,M,25,12
5469,F,35,7
5470,F,35,0
5471,M,45,12
5472,M,50,15
5473,F,25,1
5474,M,35,20
5475,F,35,1
5476,M,25,14
5477,M,25,2
5478,M,25,17
5479,M,18,2
5480,F,50,1
5481,M,25,18
5482,M,35,7
5483,F,25,20
5484,M,25,17
5485,F,18,4
5486,M,25,14
5487,M,35,12
5488,F,35,3
5489,M,45,18
5490,F,45,0
5491,F,50,11
5492,M,25,0
5493,M,56,13
5494,M,25,1
5495,M,25,12
5496,F,18,4
5497,M,25,12
5498,M,45,17
5499,M,45,1
5500,M,25,17
5501,M,35,3
5502,M,25,2
5503,F,56,13
5504,M,1,0
5505,F,25,15
5506,F,25,4
5507,F,18,15
5508,M,18,0
5509,M,25,20
5510,M,45,14
5511,F,50,1
5512,F,18,10
5513,M,35,7
5514,M,18,4
5515,M,35,17
5516,F,35,2
5517,M,25,12
5518,F,35,0
5519,M,18,17
5520,M,35,17
5521,M,18,12
5522,M,18,0
5523,M,50,15
5524,F,18,4
5525,F,35,9
5526,M,18,20
5527,M,45,16
5528,M,50,7
5529,F,35,17
5530,M,45,15
5531,M,18,0
5532,F,18,4
5533,F,25,6
5534,M,18,4
5535,M,25,0
5536,M,50,4
5537,M,45,7
5538,F,35,6
5539,F,35,17
5540,M,45,12
5541,M,25,17
5542,M,18,4
5543,M,35,1
5544,F,25,3
5545,F,25,16
5546,F,25,7
5547,M,25,1
5548,F,18,2
5549,M,45,1
5550,M,25,15
5551,M,50,6
5552,M,18,0
5553,F,18,1
5554,M,56,13
5555,M,50,17
5556,M,45,0
5557,M,25,12
5558,F,35,17
5559,M,45,0
5560,M,35,3
5561,F,35,20
5562,M,25,0
5563,F,35,14
5564,M,25,2
5565,M,35,15
5566,F,25,0
5567,M,25,5
5568,M,25,1
5569,M,25,20
5570,M,35,5
5571,M,35,5
5572,F,25,3
5573,M,25,7
5574,M,18,4
5575,M,56,17
5576,F,18,1
5577,M,56,16
5578,M,35,0
5579,M,18,4
5580,F,35,1
5581,F,18,4
5582,M,25,5
5583,M,35,7
5584,M,18,16
5585,M,25,17
5586,M,25,0
5587,M,35,0
5588,M,25,17
5589,F,45,6
5590,F,25,1
5591,F,18,4
5592,M,35,1
5593,F,25,20
5594,M,35,1
5595,M,35,16
5596,M,18,20
5597,M,1,19
5598,F,25,0
5599,F,1,10
5600,M,56,17
5601,F,45,5
5602,M,25,20
5603,M,45,17
5604,M,56,1
5605,M,45,0
5606,M,25,17
5607,M,25,18
5608,M,25,17
5609,M,45,11
5610,M,35,0
5611,M,25,17
5612,M,25,4
5613,M,25,12
5614,M,25,2
5615,M,18,4
5616,M,56,13
5617,M,25,20
5618,M,35,7
5619,M,25,0
5620,M,25,2
5621,M,35,7
5622,M,25,4
5623,F,25,6
5624,M,25,12
5625,M,25,0
5626,F,35,2
5627,F,25,4
5628,M,25,14
5629,M,45,0
5630,F,25,0
5631,M,35,2
5632,M,35,12
5633,F,50,4
5634,M,25,14
5635,M,25,7
5636,M,35,14
5637,M,35,20
5638,M,25,12
5639,M,35,12
5640,F,45,1
5641,F,56,16
5642,M,18,10
5643,M,45,0
5644,M,35,16
5645,M,18,4
5646,M,25,7
5647,M,18,4
5648,F,35,9
5649,M,35,17
5650,M,18,4
5651,M,45,6
5652,M,25,1
5653,F,18,19
5654,M,1,7
5655,M,25,4
5656,M,56,18
5657,M,56,1
5658,M,25,19
5659,F,25,4
5660,M,50,14
5661,F,25,4
5662,M,45,14
5663,F,25,4
5664,M,35,12
5665,M,25,12
5666,M,45,7
5667,M,45,17
5668,F,18,0
5669,M,35,16
5670,M,35,18
5671,M,18,4
5672,M,25,1
5673,M,35,12
5674,F,25,15
5675,M,50,12
5676,F,35,0
5677,M,35,12
5678,F,45,1
5679,F,35,6
5680,M,35,7
5681,F,18,0
5682,M,35,0
5683,F,25,6
5684,F,25,1
5685,M,45,12
5686,M,1,10
5687,M,25,0
5688,F,1,1
5689,F,35,6
5690,F,18,4
5691,F,45,2
5692,M,18,4
5693,F,25,7
5694,M,45,16
5695,M,35,14
5696,M,18,17
5697,M,56,18
5698,M,35,17
5699,M,25,7
5700,M,18,4
5701,F,50,3
5702,F,35,0
5703,M,25,12
5704,M,25,7
5705,M,45,16
5706,M,50,0
5707,M,25,6
5708,M,18,4
5709,M,50,7
5710,F,35,1
5711,M,35,3
5712,M,35,5
5713,M,25,5
5714,M,50,7
5715,M,25,14
5716,M,25,2
5717,F,25,1
5718,M,18,15
5719,F,18,7
5720,F,18,4
5721,M,18,12
5722,F,35,1
5723,F,50,2
5724,M,35,12
5725,M,50,17
5726,M,45,14
5727,M,25,4
5728,M,18,15
5729,M,35,15
5730,M,25,2
5731,M,25,20
5732,M,45,17
5733,M,45,18
5734,M,35,20
5735,F,50,6
5736,M,18,4
5737,M,50,1
5738,M,25,1
5739,M,56,13
5740,M,18,2
5741,M,25,0
5742,M,56,16
5743,M,50,14
5744,M,35,11
5745,M,45,13
5746,F,50,6
5747,F,56,15
5748,M,35,14
5749,M,50,6
5750,F,25,5
5751,F,25,0
5752,M,45,1
5753,F,25,1
5754,M,25,12
5755,F,18,20
5756,M,45,13
5757,M,25,17
5758,M,25,7
5759,M,25,12
5760,F,45,12
5761,M,25,15
5762,M,50,14
5763,F,56,7
5764,M,1,10
5765,M,25,7
5766,F,45,1
5767,M,25,0
5768,M,1,4
5769,F,45,2
5770,M,56,13
5771,M,25,12
5772,F,25,16
5773,M,35,4
5774,F,45,20
5775,M,56,17
5776,M,25,3
5777,M,45,16
5778,M,25,2
5779,M,35,7
5780,M,18,4
5781,M,25,12
5782,M,56,7
5783,M,35,17
5784,M,25,0
5785,M,25,12
5786,F,18,4
5787,M,25,17
5788,M,45,17
5789,F,18,14
5790,M,56,7
5791,F,18,4
5792,M,25,15
5793,M,25,2
5794,F,18,0
5795,M,50,2
5796,M,18,5
5797,M,35,2
5798,M,25,15
5799,M,45,7
5800,M,56,1
5801,M,25,6
5802,M,25,4
5803,M,25,1
5804,M,18,4
5805,M,25,16
5806,M,25,7
5807,M,25,16
5808,M,25,6
5809,M,1,0
5810,M,35,13
5811,F,45,13
5812,M,45,7
5813,F,35,7
5814,M,25,12
5815,M,25,4
5816,M,35,7
5817,M,25,12
5818,M,35,2
5819,M,35,7
5820,M,18,1
5821,M,45,17
5822,F,25,4
5823,F,25,6
5824,F,50,9
5825,F,56,6
5826,M,25,18
5827,M,1,10
5828,M,18,4
5829,M,25,0
5830,M,18,19
5831,M,25,0
5832,M,25,3
5833,F,25,9
5834,F,25,3
5835,M,18,4
5836,F,50,1
5837,M,25,11
5838,M,18,4
5839,M,35,1
5840,M,25,0
5841,M,18,4
5842,F,25,17
5843,M,35,17
5844,F,25,20
5845,M,18,4
5846,M,25,2
5847,M,25,0
5848,M,45,1
5849,F,35,20
5850,M,25,0
5851,M,56,0
5852,M,25,7
5853,F,18,19
5854,M,18,4
5855,M,18,2
5856,M,25,20
5857,F,18,3
5858,M,25,14
5859,M,25,17
5860,M,35,0
5861,F,45,20
5862,M,18,7
5863,M,25,0
5864,F,45,7
5865,M,25,20
5866,M,18,10
5867,M,25,4
5868,M,25,15
5869,F,25,0
5870,M,18,4
5871,M,18,2
5872,M,18,4
5873,F,45,1
5874,M,35,7
5875,F,50,20
5876,M,35,7
5877,F,18,4
5878,M,25,0
5879,M,18,20
5880,M,18,20
5881,M,45,7
5882,M,35,12
5883,M,35,17
5884,M,25,4
5885,F,25,15
5886,M,25,0
5887,M,45,1
5888,M,35,0
5889,M,25,20
5890,M,18,4
5891,M,25,14
5892,M,25,5
5893,M,35,17
5894,M,18,4
5895,F,50,9
5896,M,50,6
5897,M,35,12
5898,M,18,4
5899,M,1,10
5900,M,35,7
5901,F,25,7
5902,F,45,7
5903,M,56,17
5904,M,50,13
5905,M,25,20
5906,M,18,2
5907,F,56,0
5908,F,18,4
5909,M,25,14
5910,F,45,2
5911,M,25,17
5912,M,25,3
5913,M,45,15
5914,M,18,17
5915,F,45,3
5916,M,35,1
5917,M,25,6
5918,M,18,0
5919,F,56,2
5920,F,56,1
5921,M,25,9
5922,M,18,0
5923,F,18,4
5924,F,25,7
5925,M,50,17
5926,M,25,20
5927,M,18,4
5928,M,25,14
5929,M,1,10
5930,M,1,10
5931,F,35,20
5932,M,35,17
5933,F,1,10
5934,M,25,3
5935,M,35,7
5936,M,18,5
5937,F,35,12
5938,M,25,1
5939,F,18,4
5940,M,18,4
5941,M,25,17
5942,M,25,4
5943,M,25,1
5944,M,18,4
5945,F,25,14
5946,M,18,11
5947,M,45,12
5948,M,35,4
5949,F,18,4
5950,M,1,10
5951,M,35,7
5952,M,18,2
5953,M,56,14
5954,M,56,13
5955,M,25,11
5956,F,50,4
5957,F,50,20
5958,M,45,7
5959,M,25,5
5960,M,56,3
5961,M,18,3
5962,M,25,17
5963,F,56,0
5964,M,18,4
5965,M,25,20
5966,M,25,12
5967,M,25,2
5968,F,50,13
5969,F,25,1
5970,M,25,4
5971,M,35,17
5972,M,35,12
5973,F,25,1
5974,M,18,4
5975,F,25,12
5976,M,35,7
5977,F,18,4
5978,F,35,12
5979,F,50,0
5980,F,25,12
5981,M,18,0
5982,M,25,17
5983,M,56,1
5984,M,25,18
5985,M,35,7
5986,F,45,2
5987,F,25,7
5988,F,25,4
5989,M,35,14
5990,M,25,0
5991,M,25,7
5992,M,25,11
5993,F,45,20
5994,F,25,2
5995,F,50,2
5996,M,18,0
5997,M,35,0
5998,F,18,19
5999,F,25,9
6000,M,25,14
6001,M,35,7
6002,M,45,1
6003,M,25,4
6004,M,35,3
6005,M,45,17
6006,M,50,1
6007,M,45,11
6008,M,56,0
6009,F,1,10
6010,M,25,20
6011,M,35,1
6012,M,18,15
6013,F,56,0
6014,M,56,6
6015,M,18,4
6016,M,25,17
6017,F,35,1
6018,M,50,8
6019,M,45,17
6020,M,25,12
6021,M,25,7
6022,M,45,16
6023,F,25,0
6024,M,25,7
6025,M,25,17
6026,M,25,12
6027,M,25,12
6028,M,25,11
6029,M,25,15
6030,M,18,19
6031,M,25,16
6032,M,50,1
6033,F,45,5
6034,M,35,1
6035,F,25,15
6036,F,45,1
6037,M,50,0
6038,M,45,12
6039,M,18,4
6040,M,25,0
